Entity,Code,Year,Official development assistance (ODA) by recipient (Official donors),1012392-annotations
Uganda,UGA,1981,342676580,
Uganda,UGA,1982,344460740,
Uganda,UGA,1983,361547500,
Uganda,UGA,1984,442242270,
Uganda,UGA,1985,482932380,
Uganda,UGA,1986,419930180,
Uganda,UGA,1987,560722800,
Uganda,UGA,1988,682603100,
Uganda,UGA,1989,897355100,
Uganda,UGA,1990,1027220800,
Uganda,UGA,1991,982565000,
Uganda,UGA,1992,1021730940,
Uganda,UGA,1993,905546600,
Uganda,UGA,1994,1065715200,
Uganda,UGA,1995,1074023400,
Uganda,UGA,1996,892438200,
Uganda,UGA,1997,1159197600,
Uganda,UGA,1998,960186050,
Uganda,UGA,1999,879491400,
Uganda,UGA,2000,1299824000,
Uganda,UGA,2001,1309360300,
Uganda,UGA,2002,1118930400,
Uganda,UGA,2003,1346634800,
Uganda,UGA,2004,1508212400,
Uganda,UGA,2005,1450097300,
Uganda,UGA,2006,1817076500,
Uganda,UGA,2007,1868272300,
Uganda,UGA,2008,1695499300,
Uganda,UGA,2009,1928496100,
Uganda,UGA,2010,1464883200,
Uganda,UGA,2011,1614856800,
Uganda,UGA,2012,1709531800,
Uganda,UGA,2013,1766857500,
Uganda,UGA,2014,1681725600,
Uganda,UGA,2015,1816457600,
Uganda,UGA,2016,1981982800,
Uganda,UGA,2017,2219569400,
Uganda,UGA,2018,2066162300,
Uganda,UGA,2019,2174818600,
Uganda,UGA,2020,3219404300,
Uganda,UGA,2021,2521928400,
Uganda,UGA,2022,2156962600,
Uganda,UGA,2023,2172116700,
Ukraine,UKR,2005,498673060,
Ukraine,UKR,2006,575561300,
Ukraine,UKR,2007,457211460,
Ukraine,UKR,2008,617064640,
Ukraine,UKR,2009,664151360,
Ukraine,UKR,2010,686756300,
Ukraine,UKR,2011,726077950,
Ukraine,UKR,2012,796865540,
Ukraine,UKR,2013,782481600,
Ukraine,UKR,2014,1377487600,
Ukraine,UKR,2015,1649869400,
Ukraine,UKR,2016,1609897600,
Ukraine,UKR,2017,1292458400,
Ukraine,UKR,2018,1267815300,
Ukraine,UKR,2019,1174246800,
Ukraine,UKR,2020,2344553200,
Ukraine,UKR,2021,2125861800,
Ukraine,UKR,2022,28698720000,
Ukraine,UKR,2023,36888035000,
United Arab Emirates,ARE,1960,4340088,
United Arab Emirates,ARE,1961,5518674,
United Arab Emirates,ARE,1962,4233193,
United Arab Emirates,ARE,1963,3793136,
United Arab Emirates,ARE,1964,5012788,
United Arab Emirates,ARE,1965,142356,
United Arab Emirates,ARE,1966,10968631,
United Arab Emirates,ARE,1967,13127152,
United Arab Emirates,ARE,1968,10371779,
United Arab Emirates,ARE,1969,7460782,
United Arab Emirates,ARE,1970,34688396,
United Arab Emirates,ARE,1971,34337090,
United Arab Emirates,ARE,1972,26094470,
United Arab Emirates,ARE,1973,3761344,
United Arab Emirates,ARE,1974,2611776,
United Arab Emirates,ARE,1975,15602676,
United Arab Emirates,ARE,1976,3483684,
United Arab Emirates,ARE,1977,118975880,
United Arab Emirates,ARE,1978,4404450,
United Arab Emirates,ARE,1979,16920272,
United Arab Emirates,ARE,1980,9076068,
United Arab Emirates,ARE,1981,-1022585.06,
United Arab Emirates,ARE,1982,11060085,
United Arab Emirates,ARE,1983,10445745,
United Arab Emirates,ARE,1984,8366183.5,
United Arab Emirates,ARE,1985,10118961,
United Arab Emirates,ARE,1986,73308140,
United Arab Emirates,ARE,1987,203523730,
United Arab Emirates,ARE,1988,-21921706,
United Arab Emirates,ARE,1989,-11768207,
United Arab Emirates,ARE,1990,4654704,
United Arab Emirates,ARE,1991,-14030272,
United Arab Emirates,ARE,1992,-13643469,
United Arab Emirates,ARE,1993,-14614939,
United Arab Emirates,ARE,1994,-11706568,
United Arab Emirates,ARE,1995,4992184,
Upper middle-income countries (OECD),,1960,3873707000,
Upper middle-income countries (OECD),,1961,7392633000,
Upper middle-income countries (OECD),,1962,7393152000,
Upper middle-income countries (OECD),,1963,6867715000,
Upper middle-income countries (OECD),,1964,5125901300,
Upper middle-income countries (OECD),,1965,6846205000,
Upper middle-income countries (OECD),,1966,7640332300,
Upper middle-income countries (OECD),,1967,6638143500,
Upper middle-income countries (OECD),,1968,6641902000,
Upper middle-income countries (OECD),,1969,5685063700,
Upper middle-income countries (OECD),,1970,6144325600,
Upper middle-income countries (OECD),,1971,5577004500,
Upper middle-income countries (OECD),,1972,5630957000,
Upper middle-income countries (OECD),,1973,5042152400,
Upper middle-income countries (OECD),,1974,5922479600,
Upper middle-income countries (OECD),,1975,6237021000,
Upper middle-income countries (OECD),,1976,6733955000,
Upper middle-income countries (OECD),,1977,5654214000,
Upper middle-income countries (OECD),,1978,6437954600,
Upper middle-income countries (OECD),,1979,10094498000,
Upper middle-income countries (OECD),,1980,11312799000,
Upper middle-income countries (OECD),,1981,12930877000,
Upper middle-income countries (OECD),,1982,11169908000,
Upper middle-income countries (OECD),,1983,10358729000,
Upper middle-income countries (OECD),,1984,10590342000,
Upper middle-income countries (OECD),,1985,10791286000,
Upper middle-income countries (OECD),,1986,9733346000,
Upper middle-income countries (OECD),,1987,10228051000,
Upper middle-income countries (OECD),,1988,9567792000,
Upper middle-income countries (OECD),,1989,10122353000,
Upper middle-income countries (OECD),,1990,12999269000,
Upper middle-income countries (OECD),,1991,14148414000,
Upper middle-income countries (OECD),,1992,10526554000,
Upper middle-income countries (OECD),,1993,12250454000,
Upper middle-income countries (OECD),,1994,12381828000,
Upper middle-income countries (OECD),,1995,13196933000,
Upper middle-income countries (OECD),,1996,12122267000,
Upper middle-income countries (OECD),,1997,11785800000,
Upper middle-income countries (OECD),,1998,12921677000,
Upper middle-income countries (OECD),,1999,14699458000,
Upper middle-income countries (OECD),,2000,13796286000,
Upper middle-income countries (OECD),,2001,14337296000,
Upper middle-income countries (OECD),,2002,16137462000,
Upper middle-income countries (OECD),,2003,17122615000,
Upper middle-income countries (OECD),,2004,18705400000,
Upper middle-income countries (OECD),,2005,39642407000,
Upper middle-income countries (OECD),,2006,24965927000,
Upper middle-income countries (OECD),,2007,23469406000,
Upper middle-income countries (OECD),,2008,25294289000,
Upper middle-income countries (OECD),,2009,19121330000,
Upper middle-income countries (OECD),,2010,15790419000,
Upper middle-income countries (OECD),,2011,19626093000,
Upper middle-income countries (OECD),,2012,18339850000,
Upper middle-income countries (OECD),,2013,16693571000,
Upper middle-income countries (OECD),,2014,18625139000,
Upper middle-income countries (OECD),,2015,19292369000,
Upper middle-income countries (OECD),,2016,23724591000,
Upper middle-income countries (OECD),,2017,21782993000,
Upper middle-income countries (OECD),,2018,19206982000,
Upper middle-income countries (OECD),,2019,17529082000,
Upper middle-income countries (OECD),,2020,22893212000,
Upper middle-income countries (OECD),,2021,21190808000,
Upper middle-income countries (OECD),,2022,19791810000,
Upper middle-income countries (OECD),,2023,21027584000,
Upper middle-income countries (WB),,1960,7036138000,
Upper middle-income countries (WB),,1961,12286823000,
Upper middle-income countries (WB),,1962,10988111000,
Upper middle-income countries (WB),,1963,8959182000,
Upper middle-income countries (WB),,1964,7131820000,
Upper middle-income countries (WB),,1965,7575952400,
Upper middle-income countries (WB),,1966,8391382000,
Upper middle-income countries (WB),,1967,8682488000,
Upper middle-income countries (WB),,1968,9173790000,
Upper middle-income countries (WB),,1969,8319285000,
Upper middle-income countries (WB),,1970,9342845000,
Upper middle-income countries (WB),,1971,9381980000,
Upper middle-income countries (WB),,1972,8224607000,
Upper middle-income countries (WB),,1973,7177192000,
Upper middle-income countries (WB),,1974,7013071400,
Upper middle-income countries (WB),,1975,7495326000,
Upper middle-income countries (WB),,1976,7129690000,
Upper middle-income countries (WB),,1977,5743700000,
Upper middle-income countries (WB),,1978,7125272000,
Upper middle-income countries (WB),,1979,7936539600,
Upper middle-income countries (WB),,1980,9441613000,
Upper middle-income countries (WB),,1981,11459137000,
Upper middle-income countries (WB),,1982,11207357000,
Upper middle-income countries (WB),,1983,10457362000,
Upper middle-income countries (WB),,1984,11027910000,
Upper middle-income countries (WB),,1985,11701112000,
Upper middle-income countries (WB),,1986,10762080000,
Upper middle-income countries (WB),,1987,11918805000,
Upper middle-income countries (WB),,1988,11631303000,
Upper middle-income countries (WB),,1989,12592135000,
Upper middle-income countries (WB),,1990,13957784000,
Upper middle-income countries (WB),,1991,15581160000,
Upper middle-income countries (WB),,1992,12781345000,
Upper middle-income countries (WB),,1993,14629663000,
Upper middle-income countries (WB),,1994,13774286000,
Upper middle-income countries (WB),,1995,14081119000,
Upper middle-income countries (WB),,1996,12819476000,
Upper middle-income countries (WB),,1997,12356271000,
Upper middle-income countries (WB),,1998,14031531000,
Upper middle-income countries (WB),,1999,16513154000,
Upper middle-income countries (WB),,2000,15105638000,
Upper middle-income countries (WB),,2001,15823105000,
Upper middle-income countries (WB),,2002,17346339000,
Upper middle-income countries (WB),,2003,16933659000,
Upper middle-income countries (WB),,2004,18573146000,
Upper middle-income countries (WB),,2005,42104177000,
Upper middle-income countries (WB),,2006,25664360000,
Upper middle-income countries (WB),,2007,23572924000,
Upper middle-income countries (WB),,2008,25619048000,
Upper middle-income countries (WB),,2009,19986133000,
Upper middle-income countries (WB),,2010,16649756000,
Upper middle-income countries (WB),,2011,19724667000,
Upper middle-income countries (WB),,2012,17830904000,
Upper middle-income countries (WB),,2013,16031126000,
Upper middle-income countries (WB),,2014,16441047000,
Upper middle-income countries (WB),,2015,17828100000,
Upper middle-income countries (WB),,2016,21592164000,
Upper middle-income countries (WB),,2017,19733385000,
Upper middle-income countries (WB),,2018,17738793000,
Upper middle-income countries (WB),,2019,14267749000,
Upper middle-income countries (WB),,2020,22456654000,
Upper middle-income countries (WB),,2021,19484283000,
Upper middle-income countries (WB),,2022,46410870000,
Upper middle-income countries (WB),,2023,54717100000,
Uruguay,URY,1960,144707710,
Uruguay,URY,1961,17031620,
Uruguay,URY,1962,27380772,
Uruguay,URY,1963,64131708,
Uruguay,URY,1964,18224366,
Uruguay,URY,1965,21572072,
Uruguay,URY,1966,31729840,
Uruguay,URY,1967,37053580,
Uruguay,URY,1968,158268600,
Uruguay,URY,1969,124058260,
Uruguay,URY,1970,80575100,
Uruguay,URY,1971,53542852,
Uruguay,URY,1972,119423290,
Uruguay,URY,1973,83113816,
Uruguay,URY,1974,22318604,
Uruguay,URY,1975,18065556,
Uruguay,URY,1976,24984728,
Uruguay,URY,1977,46566910,
Uruguay,URY,1978,12694408,
Uruguay,URY,1979,17307500,
Uruguay,URY,1980,19351342,
Uruguay,URY,1981,22903844,
Uruguay,URY,1982,16051962,
Uruguay,URY,1983,14356898,
Uruguay,URY,1984,15988413,
Uruguay,URY,1985,22451068,
Uruguay,URY,1986,59347820,
Uruguay,URY,1987,26716116,
Uruguay,URY,1988,59992060,
Uruguay,URY,1989,49511000,
Uruguay,URY,1990,64704316,
Uruguay,URY,1991,56309904,
Uruguay,URY,1992,82704880,
Uruguay,URY,1993,156068130,
Uruguay,URY,1994,102493416,
Uruguay,URY,1995,82362510,
Uruguay,URY,1996,44610904,
Uruguay,URY,1997,46290868,
Uruguay,URY,1998,37371360,
Uruguay,URY,1999,33991148,
Uruguay,URY,2000,29979538,
Uruguay,URY,2001,22696622,
Uruguay,URY,2002,23707838,
Uruguay,URY,2003,22799068,
Uruguay,URY,2004,27631784,
Uruguay,URY,2005,20099478,
Uruguay,URY,2006,26552516,
Uruguay,URY,2007,36500130,
Uruguay,URY,2008,30882680,
Uruguay,URY,2009,47021290,
Uruguay,URY,2010,39604170,
Uruguay,URY,2011,17035998,
Uruguay,URY,2012,17416110,
Uruguay,URY,2013,35294160,
Uruguay,URY,2014,87732760,
Uruguay,URY,2015,25024378,
Uruguay,URY,2016,19539436,
Uruguay,URY,2017,44329988,
Uzbekistan,UZB,1992,1385159,
Uzbekistan,UZB,1993,11438997,
Uzbekistan,UZB,1994,39535904,
Uzbekistan,UZB,1995,88869200,
Uzbekistan,UZB,1996,98050520,
Uzbekistan,UZB,1997,150280800,
Uzbekistan,UZB,1998,172340480,
Uzbekistan,UZB,1999,178836980,
Uzbekistan,UZB,2000,224059970,
Uzbekistan,UZB,2001,217086080,
Uzbekistan,UZB,2002,262973900,
Uzbekistan,UZB,2003,242119150,
Uzbekistan,UZB,2004,272690800,
Uzbekistan,UZB,2005,189503820,
Uzbekistan,UZB,2006,177244850,
Uzbekistan,UZB,2007,170489890,
Uzbekistan,UZB,2008,172008930,
Uzbekistan,UZB,2009,170847330,
Uzbekistan,UZB,2010,142451600,
Uzbekistan,UZB,2011,140892060,
Uzbekistan,UZB,2012,261004180,
Uzbekistan,UZB,2013,289192320,
Uzbekistan,UZB,2014,318537500,
Uzbekistan,UZB,2015,472505920,
Uzbekistan,UZB,2016,516498300,
Uzbekistan,UZB,2017,629893950,
Uzbekistan,UZB,2018,1059255000,
Uzbekistan,UZB,2019,1123755900,
Uzbekistan,UZB,2020,1427920500,
Uzbekistan,UZB,2021,1079177200,
Uzbekistan,UZB,2022,1584610800,
Uzbekistan,UZB,2023,1161914500,
Vanuatu,VUT,1960,1587837,
Vanuatu,VUT,1961,2861534,
Vanuatu,VUT,1962,4036301.2,
Vanuatu,VUT,1963,4960255,
Vanuatu,VUT,1964,6102879,
Vanuatu,VUT,1965,5148794,
Vanuatu,VUT,1966,18289050,
Vanuatu,VUT,1967,16757629,
Vanuatu,VUT,1968,21123588,
Vanuatu,VUT,1969,27049584,
Vanuatu,VUT,1970,24899724,
Vanuatu,VUT,1971,32509770,
Vanuatu,VUT,1972,39368908,
Vanuatu,VUT,1973,44306036,
Vanuatu,VUT,1974,75211780,
Vanuatu,VUT,1975,52004470,
Vanuatu,VUT,1976,117982696,
Vanuatu,VUT,1977,59435916,
Vanuatu,VUT,1978,63895716,
Vanuatu,VUT,1979,96620880,
Vanuatu,VUT,1980,94134296,
Vanuatu,VUT,1981,73434320,
Vanuatu,VUT,1982,64251364,
Vanuatu,VUT,1983,70046350,
Vanuatu,VUT,1984,66671270,
Vanuatu,VUT,1985,60169590,
Vanuatu,VUT,1986,55865412,
Vanuatu,VUT,1987,97459520,
Vanuatu,VUT,1988,68081280,
Vanuatu,VUT,1989,65819892,
Vanuatu,VUT,1990,73916610,
Vanuatu,VUT,1991,69566456,
Vanuatu,VUT,1992,61661548,
Vanuatu,VUT,1993,57372124,
Vanuatu,VUT,1994,55909416,
Vanuatu,VUT,1995,57159960,
Vanuatu,VUT,1996,45351956,
Vanuatu,VUT,1997,41668176,
Vanuatu,VUT,1998,50082790,
Vanuatu,VUT,1999,50681932,
Vanuatu,VUT,2000,61323804,
Vanuatu,VUT,2001,56967760,
Vanuatu,VUT,2002,50419570,
Vanuatu,VUT,2003,53362536,
Vanuatu,VUT,2004,53965428,
Vanuatu,VUT,2005,53066708,
Vanuatu,VUT,2006,64060212,
Vanuatu,VUT,2007,63782876,
Vanuatu,VUT,2008,104725660,
Vanuatu,VUT,2009,119679580,
Vanuatu,VUT,2010,112706296,
Vanuatu,VUT,2011,81912696,
Vanuatu,VUT,2012,88990430,
Vanuatu,VUT,2013,82984200,
Vanuatu,VUT,2014,95418390,
Vanuatu,VUT,2015,209416260,
Vanuatu,VUT,2016,137308930,
Vanuatu,VUT,2017,137296350,
Vanuatu,VUT,2018,136299170,
Vanuatu,VUT,2019,140571280,
Vanuatu,VUT,2020,162752350,
Vanuatu,VUT,2021,162427900,
Vanuatu,VUT,2022,125055960,
Vanuatu,VUT,2023,148159540,
Venezuela,VEN,1960,-1688601,
Venezuela,VEN,1961,-1071172,
Venezuela,VEN,1962,665377340,
Venezuela,VEN,1963,335492380,
Venezuela,VEN,1964,-413082140,
Venezuela,VEN,1965,51249028,
Venezuela,VEN,1966,198569340,
Venezuela,VEN,1967,172648050,
Venezuela,VEN,1968,119317320,
Venezuela,VEN,1969,73014536,
Venezuela,VEN,1970,32809844,
Venezuela,VEN,1971,49047644,
Venezuela,VEN,1972,47149390,
Venezuela,VEN,1973,39122760,
Venezuela,VEN,1974,20622636,
Venezuela,VEN,1975,12175097,
Venezuela,VEN,1976,-64143668,
Venezuela,VEN,1977,-36032320,
Venezuela,VEN,1978,-62505580,
Venezuela,VEN,1979,23117906,
Venezuela,VEN,1980,40005620,
Venezuela,VEN,1981,42949550,
Venezuela,VEN,1982,48541944,
Venezuela,VEN,1983,47594480,
Venezuela,VEN,1984,49674516,
Venezuela,VEN,1985,46711450,
Venezuela,VEN,1986,43734290,
Venezuela,VEN,1987,39621616,
Venezuela,VEN,1988,44755616,
Venezuela,VEN,1989,112984930,
Venezuela,VEN,1990,117849140,
Venezuela,VEN,1991,43678828,
Venezuela,VEN,1992,43719464,
Venezuela,VEN,1993,55141344,
Venezuela,VEN,1994,34232084,
Venezuela,VEN,1995,52391936,
Venezuela,VEN,1996,43194176,
Venezuela,VEN,1997,4515493,
Venezuela,VEN,1998,55593724,
Venezuela,VEN,1999,62059836,
Venezuela,VEN,2000,125932870,
Venezuela,VEN,2001,71640824,
Venezuela,VEN,2002,87335150,
Venezuela,VEN,2003,107407496,
Venezuela,VEN,2004,55767148,
Venezuela,VEN,2005,57534620,
Venezuela,VEN,2006,64557304,
Venezuela,VEN,2007,75032696,
Venezuela,VEN,2008,58173596,
Venezuela,VEN,2009,59901852,
Venezuela,VEN,2010,49256890,
Venezuela,VEN,2011,47543596,
Venezuela,VEN,2012,51431216,
Venezuela,VEN,2013,37844504,
Venezuela,VEN,2014,41930876,
Venezuela,VEN,2015,40824416,
Venezuela,VEN,2016,48170344,
Venezuela,VEN,2017,92556250,
Venezuela,VEN,2018,151334350,
Venezuela,VEN,2019,275790100,
Venezuela,VEN,2020,356273380,
Venezuela,VEN,2021,274331400,
Venezuela,VEN,2022,273561570,
Venezuela,VEN,2023,391241180,
Vietnam,VNM,1960,1470213500,
Vietnam,VNM,1961,1300607900,
Vietnam,VNM,1962,1350695600,
Vietnam,VNM,1963,1682324500,
Vietnam,VNM,1964,1784063000,
Vietnam,VNM,1965,2236228400,
Vietnam,VNM,1966,3579944200,
Vietnam,VNM,1967,3109857800,
Vietnam,VNM,1968,2923402200,
Vietnam,VNM,1969,2863380000,
Vietnam,VNM,1970,2571331300,
Vietnam,VNM,1971,2604123600,
Vietnam,VNM,1972,3072071000,
Vietnam,VNM,1973,2356121600,
Vietnam,VNM,1974,3180993300,
Vietnam,VNM,1975,1500700700,
Vietnam,VNM,1976,759268700,
Vietnam,VNM,1977,884783700,
Vietnam,VNM,1978,1174143500,
Vietnam,VNM,1979,925229500,
Vietnam,VNM,1980,584571100,
Vietnam,VNM,1981,627982340,
Vietnam,VNM,1982,610706400,
Vietnam,VNM,1983,375066300,
Vietnam,VNM,1984,385797440,
Vietnam,VNM,1985,384667520,
Vietnam,VNM,1986,380299550,
Vietnam,VNM,1987,218775230,
Vietnam,VNM,1988,256863920,
Vietnam,VNM,1989,197003820,
Vietnam,VNM,1990,249684830,
Vietnam,VNM,1991,308539550,
Vietnam,VNM,1992,622701600,
Vietnam,VNM,1993,377214620,
Vietnam,VNM,1994,1224876400,
Vietnam,VNM,1995,882951700,
Vietnam,VNM,1996,1133157900,
Vietnam,VNM,1997,1105061100,
Vietnam,VNM,1998,1334419200,
Vietnam,VNM,1999,1377383200,
Vietnam,VNM,2000,1611040300,
Vietnam,VNM,2001,1706047900,
Vietnam,VNM,2002,1423654000,
Vietnam,VNM,2003,1823909000,
Vietnam,VNM,2004,1764829600,
Vietnam,VNM,2005,1779132300,
Vietnam,VNM,2006,1774097400,
Vietnam,VNM,2007,2343406000,
Vietnam,VNM,2008,2178567700,
Vietnam,VNM,2009,3096288000,
Vietnam,VNM,2010,1683696800,
Vietnam,VNM,2011,2879173600,
Vietnam,VNM,2012,3523020800,
Vietnam,VNM,2013,3768624400,
Vietnam,VNM,2014,3930289200,
Vietnam,VNM,2015,3298081000,
Vietnam,VNM,2016,2897241300,
Vietnam,VNM,2017,2390011400,
Vietnam,VNM,2018,1660384800,
Vietnam,VNM,2019,1116526500,
Vietnam,VNM,2020,1193118500,
Vietnam,VNM,2021,533808030,
Vietnam,VNM,2022,50037108,
Vietnam,VNM,2023,811421250,
WFP,,1968,115057720,
WFP,,1969,393167230,
WFP,,1970,452413730,
WFP,,1971,378160580,
WFP,,1972,339386370,
WFP,,1973,513171740,
WFP,,1974,802506600,
WFP,,1975,1272486500,
WFP,,1976,943423900,
WFP,,1977,1173820800,
WFP,,1978,1139890800,
WFP,,1979,1152277600,
WFP,,1980,1404168300,
WFP,,1981,1302140400,
WFP,,1982,1287017300,
WFP,,1983,1259903700,
WFP,,1984,1445544100,
WFP,,1985,1460217300,
WFP,,1986,1349379700,
WFP,,1987,1185465300,
WFP,,1988,1426196900,
WFP,,1989,1609459000,
WFP,,1990,1381459300,
WFP,,1991,1414177300,
WFP,,1992,1572627200,
WFP,,1993,1535846300,
WFP,,1994,1527531800,
WFP,,1995,1423357200,
WFP,,1996,990855400,
WFP,,1997,1081381500,
WFP,,1998,1026686500,
WFP,,1999,563188100,
WFP,,2000,1481041200,
WFP,,2001,1623826700,
WFP,,2002,669975300,
WFP,,2003,492495700,
WFP,,2004,612768300,
WFP,,2005,565266800,
WFP,,2006,422521800,
WFP,,2007,243033500,
WFP,,2008,293090560,
WFP,,2009,285649020,
WFP,,2010,324250500,
WFP,,2011,347799400,
WFP,,2012,334547870,
WFP,,2013,349128100,
WFP,,2014,390804600,
WFP,,2015,406360300,
WFP,,2016,409545440,
WFP,,2017,397100700,
WFP,,2018,400153500,
WFP,,2019,387866200,
WFP,,2020,408698370,
WFP,,2021,445966050,
WFP,,2022,608381500,
WFP,,2023,537760900,
Wallis and Futuna,WLF,1968,4901827,
Wallis and Futuna,WLF,1970,1552876,
Wallis and Futuna,WLF,1971,1187860,
Wallis and Futuna,WLF,1972,1298180,
Wallis and Futuna,WLF,1973,1886261,
Wallis and Futuna,WLF,1974,19813444,
Wallis and Futuna,WLF,1975,7533071,
Wallis and Futuna,WLF,1976,15930387,
Wallis and Futuna,WLF,1977,11195862,
Wallis and Futuna,WLF,1978,6314248,
Wallis and Futuna,WLF,1979,16888446,
Wallis and Futuna,WLF,1980,16190088,
Wallis and Futuna,WLF,1981,19491702,
Wallis and Futuna,WLF,1982,17786642,
Wallis and Futuna,WLF,1983,4712479,
Wallis and Futuna,WLF,1984,4949390,
Wallis and Futuna,WLF,1985,581492,
Wallis and Futuna,WLF,1986,241823,
Wallis and Futuna,WLF,1987,2147338,
Wallis and Futuna,WLF,1988,2044040.9,
Wallis and Futuna,WLF,1989,96339,
Wallis and Futuna,WLF,1990,1456117,
Wallis and Futuna,WLF,1991,2320173,
Wallis and Futuna,WLF,1992,1049194,
Wallis and Futuna,WLF,1993,7550,
Wallis and Futuna,WLF,1994,67576,
Wallis and Futuna,WLF,1995,1175818,
Wallis and Futuna,WLF,1996,1996921,
Wallis and Futuna,WLF,1997,767325,
Wallis and Futuna,WLF,1998,63085748,
Wallis and Futuna,WLF,1999,69974270,
Wallis and Futuna,WLF,2000,82392770,
Wallis and Futuna,WLF,2001,80257170,
Wallis and Futuna,WLF,2002,78264420,
Wallis and Futuna,WLF,2003,67588424,
Wallis and Futuna,WLF,2004,79238584,
Wallis and Futuna,WLF,2005,76845150,
Wallis and Futuna,WLF,2006,105858920,
Wallis and Futuna,WLF,2007,108228860,
Wallis and Futuna,WLF,2008,111872344,
Wallis and Futuna,WLF,2009,104387976,
Wallis and Futuna,WLF,2010,117765400,
Wallis and Futuna,WLF,2011,113591160,
Wallis and Futuna,WLF,2012,111989240,
Wallis and Futuna,WLF,2013,94489490,
Wallis and Futuna,WLF,2014,88578860,
Wallis and Futuna,WLF,2015,111738340,
Wallis and Futuna,WLF,2016,89129810,
Wallis and Futuna,WLF,2017,91766856,
Wallis and Futuna,WLF,2018,46868450,
Wallis and Futuna,WLF,2019,114598400,
Wallis and Futuna,WLF,2020,112659320,
Wallis and Futuna,WLF,2021,101199530,
Wallis and Futuna,WLF,2022,103911560,
Wallis and Futuna,WLF,2023,148961950,
Western Africa (OECD),,1960,522421280,
Western Africa (OECD),,1961,875577860,
Western Africa (OECD),,1962,1522412700,
Western Africa (OECD),,1963,1256612000,
Western Africa (OECD),,1964,2301553000,
Western Africa (OECD),,1965,2904049200,
Western Africa (OECD),,1966,2912668700,
Western Africa (OECD),,1967,2492849700,
Western Africa (OECD),,1968,2874460000,
Western Africa (OECD),,1969,2856877600,
Western Africa (OECD),,1970,2742088400,
Western Africa (OECD),,1971,2885355800,
Western Africa (OECD),,1972,2462316300,
Western Africa (OECD),,1973,2879702000,
Western Africa (OECD),,1974,3998821000,
Western Africa (OECD),,1975,4116795000,
Western Africa (OECD),,1976,3891409400,
Western Africa (OECD),,1977,3861239800,
Western Africa (OECD),,1978,4864499700,
Western Africa (OECD),,1979,4944377300,
Western Africa (OECD),,1980,5030864000,
Western Africa (OECD),,1981,5472376000,
Western Africa (OECD),,1982,5427301400,
Western Africa (OECD),,1983,5229731000,
Western Africa (OECD),,1984,6093273600,
Western Africa (OECD),,1985,6308473300,
Western Africa (OECD),,1986,7087188500,
Western Africa (OECD),,1987,6390140000,
Western Africa (OECD),,1988,6890392000,
Western Africa (OECD),,1989,8041718300,
Western Africa (OECD),,1990,7586053600,
Western Africa (OECD),,1991,7759854600,
Western Africa (OECD),,1992,7250449000,
Western Africa (OECD),,1993,7266436600,
Western Africa (OECD),,1994,8080210000,
Western Africa (OECD),,1995,7020626000,
Western Africa (OECD),,1996,6645048000,
Western Africa (OECD),,1997,5771165000,
Western Africa (OECD),,1998,6611569000,
Western Africa (OECD),,1999,5362721300,
Western Africa (OECD),,2000,5161958000,
